DateTime;Quality status;Resolution code;Net regulation volume;System imbalance;Alpha;Marginal incremental price;Marginal decremental price;Strategic reserve price;Positive imbalance price;Negative imbalance price
2023-01-20T21:30:00+01:00;Validated;PT15M;36.019;-38.786;0.0;178.0;81.96;;178.0;178.0
2023-01-20T21:15:00+01:00;Validated;PT15M;125.101;-97.044;0.0;350.0;78.16;;350.0;350.0
2023-01-20T21:00:00+01:00;Validated;PT15M;76.695;-245.74;1.36;209.12;83.0;;210.48;210.48
2023-01-20T20:45:00+01:00;Validated;PT15M;14.389;-12.345;0.0;190.4;82.69;;190.4;190.4
2023-01-20T20:30:00+01:00;Validated;PT15M;79.32;-88.09;0.0;190.58;83.0;;190.58;190.58
2023-01-20T20:15:00+01:00;Validated;PT15M;-25.253;17.796;0.0;190.4;83.0;;83.0;83.0
2023-01-20T20:00:00+01:00;Validated;PT15M;-22.869;21.654;0.0;192.81;83.0;;83.0;83.0
2023-01-20T19:45:00+01:00;Validated;PT15M;-30.491;38.554;0.0;225.42;73.83;;73.83;73.83
2023-01-20T19:30:00+01:00;Validated;PT15M;12.189;-20.301;0.0;228.9;67.92;;228.9;228.9
2023-01-20T19:15:00+01:00;Validated;PT15M;29.08;-31.892;0.0;233.17;83.0;;233.17;233.17
2023-01-20T19:00:00+01:00;Validated;PT15M;59.287;-51.201;0.0;233.17;83.0;;233.17;233.17
2023-01-20T18:45:00+01:00;Validated;PT15M;107.066;-126.664;0.0;247.88;78.0;;247.88;247.88
2023-01-20T18:30:00+01:00;Validated;PT15M;74.672;-119.915;0.0;217.04;82.5;;217.04;217.04
2023-01-20T18:15:00+01:00;Validated;PT15M;124.17;-122.653;0.0;365.0;81.11;;365.0;365.0
2023-01-20T18:00:00+01:00;Validated;PT15M;216.652;-396.003;0.73;365.0;83.0;;365.73;365.73
2023-01-20T17:45:00+01:00;Validated;PT15M;-50.198;-3.803;0.0;350.0;78.42;;350.0;350.0
2023-01-20T17:30:00+01:00;Validated;PT15M;77.179;-98.511;0.0;350.0;78.0;;350.0;350.0
2023-01-20T17:15:00+01:00;Validated;PT15M;75.031;-188.827;0.94;222.11;83.0;;223.05;223.05
2023-01-20T17:00:00+01:00;Validated;PT15M;22.228;-29.873;0.0;207.85;82.31;;207.85;207.85
2023-01-20T16:45:00+01:00;Validated;PT15M;-8.418;2.532;0.0;208.73;78.0;;78.0;78.0
2023-01-20T16:30:00+01:00;Validated;PT15M;-159.067;119.973;0.0;199.71;78.0;;78.0;78.0
2023-01-20T16:15:00+01:00;Validated;PT15M;-322.922;309.978;7.68;199.84;78.0;;70.32;70.32
2023-01-20T16:00:00+01:00;Validated;PT15M;-182.29;171.427;1.0;205.91;81.4;;80.4;80.4
2023-01-20T15:45:00+01:00;Validated;PT15M;27.767;-40.636;0.0;197.98;82.98;;197.98;197.98
2023-01-20T15:30:00+01:00;Validated;PT15M;-19.91;1.35;0.0;197.98;82.89;;82.89;82.89
2023-01-20T15:15:00+01:00;Validated;PT15M;-77.826;68.769;0.0;197.54;82.87;;82.87;82.87
2023-01-20T15:00:00+01:00;Validated;PT15M;-52.475;33.761;0.0;197.8;80.0;;80.0;80.0
2023-01-20T14:45:00+01:00;Validated;PT15M;154.919;-139.602;0.0;351.67;81.23;;351.67;351.67
2023-01-20T14:30:00+01:00;Validated;PT15M;179.327;-245.34;0.7;357.54;83.0;;358.24;358.24
2023-01-20T14:15:00+01:00;Validated;PT15M;106.891;-122.583;0.0;209.54;83.0;;209.54;209.54
2023-01-20T14:00:00+01:00;Validated;PT15M;75.127;-101.626;0.0;206.05;83.0;;206.05;206.05
2023-01-20T13:45:00+01:00;Validated;PT15M;75.223;-82.702;0.0;328.0;82.79;;328.0;328.0
2023-01-20T13:30:00+01:00;Validated;PT15M;129.313;-151.112;0.67;195.32;81.18;;195.99;195.99
2023-01-20T13:15:00+01:00;Validated;PT15M;-3.149;-7.763;0.0;194.45;81.38;;194.45;194.45
2023-01-20T13:00:00+01:00;Validated;PT15M;125.684;-150.223;0.79;195.28;82.71;;196.07;196.07
2023-01-20T12:45:00+01:00;Validated;PT15M;-25.756;30.345;0.0;216.25;71.35;;71.35;71.35
2023-01-20T12:30:00+01:00;Validated;PT15M;-8.699;7.945;0.0;217.43;83.0;;83.0;83.0
2023-01-20T12:15:00+01:00;Validated;PT15M;-43.911;25.123;0.0;215.87;83.0;;83.0;83.0
2023-01-20T12:00:00+01:00;Validated;PT15M;-20.223;-3.455;0.0;222.73;78.35;;222.73;222.73
2023-01-20T11:45:00+01:00;Validated;PT15M;-94.877;85.03;0.0;228.55;80.84;;80.84;80.84
2023-01-20T11:30:00+01:00;Validated;PT15M;12.661;-21.701;0.0;243.96;80.36;;243.96;243.96
2023-01-20T11:15:00+01:00;Validated;PT15M;29.582;-28.609;0.0;328.0;83.0;;328.0;328.0
2023-01-20T11:00:00+01:00;Validated;PT15M;-16.06;-15.11;0.0;328.0;79.71;;328.0;328.0
2023-01-20T10:45:00+01:00;Validated;PT15M;141.417;-107.715;0.0;539.0;79.57;;539.0;539.0
2023-01-20T10:30:00+01:00;Validated;PT15M;99.718;-126.331;0.0;285.8;82.58;;285.8;285.8
2023-01-20T10:15:00+01:00;Validated;PT15M;144.258;-147.472;0.0;303.73;83.0;;303.73;303.73
2023-01-20T10:00:00+01:00;Validated;PT15M;244.505;-239.369;3.48;303.73;83.0;;307.21;307.21
2023-01-20T09:45:00+01:00;Validated;PT15M;221.788;-233.923;2.0;328.0;83.0;;330.0;330.0
2023-01-20T09:30:00+01:00;Validated;PT15M;175.11;-204.173;0.88;371.74;79.37;;372.62;372.62
2023-01-20T09:15:00+01:00;Validated;PT15M;162.727;-249.373;4.5;328.0;78.0;;332.5;332.5
2023-01-20T09:00:00+01:00;Validated;PT15M;87.46;-298.564;3.21;280.77;83.0;;283.98;283.98
2023-01-20T08:45:00+01:00;Validated;PT15M;130.071;-134.942;0.0;285.8;83.0;;285.8;285.8
2023-01-20T08:30:00+01:00;Validated;PT15M;148.12;-168.116;0.62;285.8;83.0;;286.42;286.42
2023-01-20T08:15:00+01:00;Validated;PT15M;45.529;-54.288;0.0;303.66;83.0;;303.66;303.66
2023-01-20T08:00:00+01:00;Validated;PT15M;115.843;-116.576;0.0;308.91;83.0;;308.91;308.91
2023-01-20T07:45:00+01:00;Validated;PT15M;322.698;-319.336;18.63;308.91;82.83;;327.54;327.54
2023-01-20T07:30:00+01:00;Validated;PT15M;322.867;-404.098;2.15;321.93;83.0;;324.08;324.08
2023-01-20T07:15:00+01:00;Validated;PT15M;10.63;-32.757;0.0;371.74;78.0;;371.74;371.74
2023-01-20T07:00:00+01:00;Validated;PT15M;230.691;-201.813;2.34;321.93;78.0;;324.27;324.27
2023-01-20T06:45:00+01:00;Validated;PT15M;213.351;-246.244;2.95;308.91;78.0;;311.86;311.86
2023-01-20T06:30:00+01:00;Validated;PT15M;96.687;-211.989;1.01;185.81;83.0;;186.82;186.82
2023-01-20T06:15:00+01:00;Validated;PT15M;3.728;-0.708;0.0;176.44;83.0;;176.44;176.44
2023-01-20T06:00:00+01:00;Validated;PT15M;-8.321;12.423;0.0;176.44;73.05;;73.05;73.05
2023-01-20T05:45:00+01:00;Validated;PT15M;28.571;-29.359;0.0;164.0;82.58;;164.0;164.0
2023-01-20T05:30:00+01:00;Validated;PT15M;-50.609;46.805;0.0;164.0;78.28;;78.28;78.28
2023-01-20T05:15:00+01:00;Validated;PT15M;94.305;-113.107;0.0;164.0;78.4;;164.0;164.0
2023-01-20T05:00:00+01:00;Validated;PT15M;-105.976;124.909;0.0;164.0;75.45;;75.45;75.45
2023-01-20T04:45:00+01:00;Validated;PT15M;24.74;-48.598;0.0;175.75;78.0;;175.75;175.75
2023-01-20T04:30:00+01:00;Validated;PT15M;9.8;-7.361;0.0;308.91;78.59;;308.91;308.91
2023-01-20T04:15:00+01:00;Validated;PT15M;226.488;-225.941;9.98;308.91;78.38;;318.89;318.89
2023-01-20T04:00:00+01:00;Validated;PT15M;401.785;-401.667;5.94;155.8;78.0;;161.74;161.74
2023-01-20T03:45:00+01:00;Validated;PT15M;43.688;-45.09;0.0;157.06;78.0;;157.06;157.06
2023-01-20T03:30:00+01:00;Validated;PT15M;25.664;-27.13;0.0;157.69;78.0;;157.69;157.69
2023-01-20T03:15:00+01:00;Validated;PT15M;181.618;-171.95;7.21;159.78;83.0;;166.99;166.99
2023-01-20T03:00:00+01:00;Validated;PT15M;125.915;-300.8;3.02;202.41;16.64;;205.43;205.43
2023-01-20T02:45:00+01:00;Validated;PT15M;10.451;57.554;0.0;308.91;39.33;;39.33;39.33
2023-01-20T02:30:00+01:00;Validated;PT15M;161.322;-152.26;1.14;308.91;80.83;;310.05;310.05
2023-01-20T02:15:00+01:00;Validated;PT15M;181.25;-179.507;2.22;308.91;80.26;;311.13;311.13
2023-01-20T02:00:00+01:00;Validated;PT15M;176.585;-240.584;1.02;308.91;61.18;;309.93;309.93
2023-01-20T01:45:00+01:00;Validated;PT15M;128.092;-76.645;0.0;308.91;69.3;;308.91;308.91
2023-01-20T01:30:00+01:00;Validated;PT15M;280.842;-275.162;5.63;308.91;78.0;;314.54;314.54
2023-01-20T01:15:00+01:00;Validated;PT15M;298.228;-271.261;11.36;308.91;78.0;;320.27;320.27
2023-01-20T01:00:00+01:00;Validated;PT15M;161.309;-375.389;4.04;183.27;83.0;;187.31;187.31
2023-01-20T00:45:00+01:00;Validated;PT15M;-19.259;19.963;0.0;192.71;81.37;;81.37;81.37
2023-01-20T00:30:00+01:00;Validated;PT15M;87.827;-85.596;0.0;308.91;80.89;;308.91;308.91
2023-01-20T00:15:00+01:00;Validated;PT15M;200.028;-158.147;3.12;321.93;79.0;;325.05;325.05
2023-01-20T00:00:00+01:00;Validated;PT15M;180.903;-328.425;5.29;190.21;74.68;;195.5;195.5
2023-01-19T23:45:00+01:00;Validated;PT15M;-89.586;102.89;0.0;162.92;72.79;;72.79;72.79
2023-01-19T23:30:00+01:00;Validated;PT15M;64.6;-79.155;0.0;165.97;75.09;;165.97;165.97
2023-01-19T23:15:00+01:00;Validated;PT15M;30.258;-1.227;0.0;180.46;73.83;;180.46;180.46
2023-01-19T23:00:00+01:00;Validated;PT15M;-35.496;-75.614;0.0;175.15;71.49;;175.15;175.15
2023-01-19T22:45:00+01:00;Validated;PT15M;225.997;-213.008;1.4;324.0;75.0;;325.4;325.4
2023-01-19T22:30:00+01:00;Validated;PT15M;163.887;-169.82;2.25;181.11;75.0;;183.36;183.36
2023-01-19T22:15:00+01:00;Validated;PT15M;139.441;-148.335;0.0;195.8;75.0;;195.8;195.8
2023-01-19T22:00:00+01:00;Validated;PT15M;-107.938;36.54;0.0;234.08;-4.29;;-4.29;-4.29
2023-01-19T21:45:00+01:00;Validated;PT15M;32.189;15.501;0.0;273.6;27.93;;27.93;27.93
2023-01-19T21:30:00+01:00;Validated;PT15M;144.865;-38.643;0.0;365.74;49.23;;365.74;365.74
2023-01-19T21:15:00+01:00;Validated;PT15M;334.511;-314.569;6.51;360.0;70.0;;366.51;366.51
2023-01-19T21:00:00+01:00;Validated;PT15M;129.363;-372.413;4.33;191.3;70.0;;195.63;195.63
2023-01-19T20:45:00+01:00;Validated;PT15M;11.3;-32.263;0.0;198.86;70.0;;198.86;198.86
2023-01-19T20:30:00+01:00;Validated;PT15M;-90.337;99.06;0.0;175.28;70.0;;70.0;70.0
2023-01-19T20:15:00+01:00;Validated;PT15M;-18.123;57.314;0.0;219.89;70.0;;70.0;70.0
2023-01-19T20:00:00+01:00;Validated;PT15M;-2.347;-65.932;0.0;224.88;70.0;;224.88;224.88
2023-01-19T19:45:00+01:00;Validated;PT15M;-130.806;156.379;1.52;190.7;70.58;;69.06;69.06
2023-01-19T19:30:00+01:00;Validated;PT15M;-68.863;110.691;0.0;253.07;71.03;;71.03;71.03
2023-01-19T19:15:00+01:00;Validated;PT15M;-69.534;75.5;0.0;247.4;72.96;;72.96;72.96
2023-01-19T19:00:00+01:00;Validated;PT15M;-28.112;46.578;0.0;255.31;58.74;;58.74;58.74
2023-01-19T18:45:00+01:00;Validated;PT15M;-152.661;148.897;0.0;260.16;74.72;;74.72;74.72
2023-01-19T18:30:00+01:00;Validated;PT15M;-179.66;185.732;1.95;190.7;71.57;;69.63;69.63
2023-01-19T18:15:00+01:00;Validated;PT15M;-110.931;113.385;0.0;243.51;74.6;;74.6;74.6
2023-01-19T18:00:00+01:00;Validated;PT15M;-83.509;92.726;0.0;310.99;75.0;;75.0;75.0
2023-01-19T17:45:00+01:00;Validated;PT15M;78.249;-168.665;1.22;283.76;75.0;;284.98;284.98
2023-01-19T17:30:00+01:00;Validated;PT15M;98.13;-140.552;0.0;297.12;75.0;;297.12;297.12
2023-01-19T17:15:00+01:00;Validated;PT15M;-35.58;23.675;0.0;271.2;75.0;;75.0;75.0
2023-01-19T17:00:00+01:00;Validated;PT15M;-244.752;231.411;7.65;324.0;62.8;;55.16;55.16
2023-01-19T16:45:00+01:00;Validated;PT15M;209.711;-249.334;3.24;310.17;75.0;;313.41;313.41
2023-01-19T16:30:00+01:00;Validated;PT15M;178.086;-223.686;0.62;363.73;75.0;;364.35;364.35
2023-01-19T16:15:00+01:00;Validated;PT15M;125.111;-150.019;1.15;222.93;75.0;;224.08;224.08
2023-01-19T16:00:00+01:00;Validated;PT15M;81.772;-96.398;0.0;223.14;75.0;;223.14;223.14
2023-01-19T15:45:00+01:00;Validated;PT15M;208.146;-215.844;1.51;324.0;75.0;;325.51;325.51
2023-01-19T15:30:00+01:00;Validated;PT15M;115.301;-177.349;0.81;284.55;74.34;;285.36;285.36
2023-01-19T15:15:00+01:00;Validated;PT15M;71.7;-79.527;0.0;259.4;75.0;;259.4;259.4
2023-01-19T15:00:00+01:00;Validated;PT15M;-0.919;-29.602;0.0;273.6;71.8;;273.6;273.6
2023-01-19T14:45:00+01:00;Validated;PT15M;258.996;-231.298;3.21;294.3;73.36;;297.51;297.51
2023-01-19T14:30:00+01:00;Validated;PT15M;221.009;-218.29;3.32;282.1;75.0;;285.43;285.43
2023-01-19T14:15:00+01:00;Validated;PT15M;259.036;-221.51;1.61;360.0;75.0;;361.61;361.61
2023-01-19T14:00:00+01:00;Validated;PT15M;249.546;-266.186;4.6;324.0;75.0;;328.6;328.6
2023-01-19T13:45:00+01:00;Validated;PT15M;250.252;-277.406;0.06;399.0;73.53;;399.06;399.06
2023-01-19T13:30:00+01:00;Validated;PT15M;209.402;-254.315;2.39;273.6;74.68;;275.99;275.99
2023-01-19T13:15:00+01:00;Validated;PT15M;151.27;-132.58;0.0;360.0;73.79;;360.0;360.0
2023-01-19T13:00:00+01:00;Validated;PT15M;166.347;-171.138;0.72;324.0;75.0;;324.72;324.72
2023-01-19T12:45:00+01:00;Validated;PT15M;113.724;-123.88;0.0;196.6;75.0;;196.6;196.6
2023-01-19T12:30:00+01:00;Validated;PT15M;-35.226;24.972;0.0;190.62;75.0;;75.0;75.0
2023-01-19T12:15:00+01:00;Validated;PT15M;-7.112;36.211;0.0;190.62;75.0;;75.0;75.0
2023-01-19T12:00:00+01:00;Validated;PT15M;1.263;-38.186;0.0;238.48;72.59;;238.48;238.48
2023-01-19T11:45:00+01:00;Validated;PT15M;33.439;-14.071;0.0;294.96;74.76;;294.96;294.96
2023-01-19T11:30:00+01:00;Validated;PT15M;31.873;-16.767;0.0;290.0;71.71;;290.0;290.0
2023-01-19T11:15:00+01:00;Validated;PT15M;143.143;-142.077;0.0;291.67;74.59;;291.67;291.67
2023-01-19T11:00:00+01:00;Validated;PT15M;41.513;-88.96;0.0;273.6;70.28;;273.6;273.6
2023-01-19T10:45:00+01:00;Validated;PT15M;232.795;-167.135;0.0;421.23;68.05;;421.23;421.23
2023-01-19T10:30:00+01:00;Validated;PT15M;85.916;-135.797;0.0;421.23;9.33;;421.23;421.23
2023-01-19T10:15:00+01:00;Validated;PT15M;348.234;-248.213;0.0;434.25;19.5;;434.25;434.25
2023-01-19T10:00:00+01:00;Validated;PT15M;115.592;-361.107;3.05;291.79;75.0;;294.84;294.84
2023-01-19T09:45:00+01:00;Validated;PT15M;-57.285;78.653;0.0;293.81;75.0;;75.0;75.0
2023-01-19T09:30:00+01:00;Validated;PT15M;-22.502;-35.411;0.0;276.96;75.0;;276.96;276.96
2023-01-19T09:15:00+01:00;Validated;PT15M;55.308;-24.713;0.0;353.25;75.0;;353.25;353.25
2023-01-19T09:00:00+01:00;Validated;PT15M;113.715;-144.988;0.0;241.91;70.96;;241.91;241.91
2023-01-19T08:45:00+01:00;Validated;PT15M;47.869;-40.71;0.0;241.98;75.0;;241.98;241.98
2023-01-19T08:30:00+01:00;Validated;PT15M;49.341;-65.095;0.0;240.24;75.0;;240.24;240.24
2023-01-19T08:15:00+01:00;Validated;PT15M;9.951;-13.511;0.0;240.0;74.8;;240.0;240.0
2023-01-19T08:00:00+01:00;Validated;PT15M;28.626;-28.771;0.0;273.6;72.37;;273.6;273.6
2023-01-19T07:45:00+01:00;Validated;PT15M;70.048;-63.663;0.0;353.25;66.6;;353.25;353.25
2023-01-19T07:30:00+01:00;Validated;PT15M;141.723;-170.961;0.5;324.0;75.0;;324.5;324.5
2023-01-19T07:15:00+01:00;Validated;PT15M;92.453;-78.02;0.0;360.0;69.85;;360.0;360.0
2023-01-19T07:00:00+01:00;Validated;PT15M;21.132;-8.619;0.0;353.25;10.79;;353.25;353.25
2023-01-19T06:45:00+01:00;Validated;PT15M;354.132;-378.646;24.53;208.01;71.6;;232.54;232.54
2023-01-19T06:30:00+01:00;Validated;PT15M;135.386;-271.644;2.78;176.09;66.6;;178.87;178.87
2023-01-19T06:15:00+01:00;Validated;PT15M;71.774;-74.278;0.0;164.74;66.6;;164.74;164.74
2023-01-19T06:00:00+01:00;Validated;PT15M;140.208;-128.604;0.0;167.93;66.6;;167.93;167.93
2023-01-19T05:45:00+01:00;Validated;PT15M;51.65;-122.005;0.0;166.99;71.6;;166.99;166.99
2023-01-19T05:30:00+01:00;Validated;PT15M;155.491;-170.006;0.73;162.64;71.5;;163.37;163.37
2023-01-19T05:15:00+01:00;Validated;PT15M;-22.845;1.327;0.0;162.64;53.39;;53.39;53.39
2023-01-19T05:00:00+01:00;Validated;PT15M;102.579;-79.417;0.0;162.64;68.72;;162.64;162.64
2023-01-19T04:45:00+01:00;Validated;PT15M;24.35;-18.671;0.0;187.21;48.56;;187.21;187.21
2023-01-19T04:30:00+01:00;Validated;PT15M;62.655;-83.103;0.0;192.64;59.51;;192.64;192.64
2023-01-19T04:15:00+01:00;Validated;PT15M;21.153;-12.236;0.0;162.64;60.04;;162.64;162.64
2023-01-19T04:00:00+01:00;Validated;PT15M;65.792;-78.75;0.0;162.64;61.39;;162.64;162.64
2023-01-19T03:45:00+01:00;Validated;PT15M;-11.66;43.983;0.0;162.64;60.41;;60.41;60.41
2023-01-19T03:30:00+01:00;Validated;PT15M;-62.687;-76.329;0.0;175.69;-87.93;;175.69;175.69
2023-01-19T03:15:00+01:00;Validated;PT15M;29.0;30.71;0.0;169.26;-78.19;;-78.19;-78.19
2023-01-19T03:00:00+01:00;Validated;PT15M;-125.873;96.298;0.0;153.21;39.49;;39.49;39.49
2023-01-19T02:45:00+01:00;Validated;PT15M;-45.767;29.214;0.0;158.71;60.92;;60.92;60.92
2023-01-19T02:30:00+01:00;Validated;PT15M;-144.594;173.132;1.18;324.0;51.84;;50.66;50.66
2023-01-19T02:15:00+01:00;Validated;PT15M;104.844;-60.086;0.0;324.0;59.6;;324.0;324.0
2023-01-19T02:00:00+01:00;Validated;PT15M;71.277;-162.19;1.46;162.12;60.97;;163.58;163.58
2023-01-19T01:45:00+01:00;Validated;PT15M;126.408;-99.251;0.0;147.12;66.34;;147.12;147.12
2023-01-19T01:30:00+01:00;Validated;PT15M;104.903;-114.779;0.0;148.75;66.3;;148.75;148.75
2023-01-19T01:15:00+01:00;Validated;PT15M;4.691;33.155;0.0;146.04;65.77;;65.77;65.77
2023-01-19T01:00:00+01:00;Validated;PT15M;8.14;-67.255;0.0;149.0;-64.87;;149.0;149.0
2023-01-19T00:45:00+01:00;Validated;PT15M;66.902;-59.741;0.0;207.61;-128.51;;207.61;207.61
2023-01-19T00:30:00+01:00;Validated;PT15M;-229.164;170.24;0.69;180.67;-38.14;;-38.83;-38.83
2023-01-19T00:15:00+01:00;Validated;PT15M;39.478;20.504;0.0;196.0;38.78;;38.78;38.78
2023-01-19T00:00:00+01:00;Validated;PT15M;-167.596;142.317;0.0;184.21;-72.57;;-72.57;-72.57
2023-01-18T23:45:00+01:00;Validated;PT15M;-78.415;100.113;0.0;182.5;75.0;;75.0;75.0
2023-01-18T23:30:00+01:00;Validated;PT15M;-118.443;145.234;0.0;182.5;74.95;;74.95;74.95
2023-01-18T23:15:00+01:00;Validated;PT15M;17.213;27.148;0.0;182.5;73.81;;73.81;73.81
2023-01-18T23:00:00+01:00;Validated;PT15M;42.913;-131.066;0.0;219.12;69.39;;219.12;219.12
2023-01-18T22:45:00+01:00;Validated;PT15M;-35.914;67.73;0.0;283.65;69.61;;69.61;69.61
2023-01-18T22:30:00+01:00;Validated;PT15M;137.26;-104.568;0.0;296.67;74.85;;296.67;296.67
2023-01-18T22:15:00+01:00;Validated;PT15M;167.298;-223.927;1.12;202.25;75.0;;203.37;203.37
2023-01-18T22:00:00+01:00;Validated;PT15M;-113.263;4.481;0.0;237.51;61.11;;61.11;61.11
2023-01-18T21:45:00+01:00;Validated;PT15M;60.701;-13.626;0.0;220.01;65.82;;220.01;220.01
2023-01-18T21:30:00+01:00;Validated;PT15M;-64.994;83.283;0.0;213.93;75.0;;75.0;75.0
2023-01-18T21:15:00+01:00;Validated;PT15M;-9.558;54.167;0.0;253.28;65.62;;65.62;65.62
2023-01-18T21:00:00+01:00;Validated;PT15M;-28.783;20.358;0.0;278.83;74.28;;74.28;74.28
2023-01-18T20:45:00+01:00;Validated;PT15M;34.607;-95.01;0.0;247.2;-23.79;;247.2;247.2
2023-01-18T20:30:00+01:00;Validated;PT15M;140.689;-34.11;0.0;555.0;-0.07;;555.0;555.0
2023-01-18T20:15:00+01:00;Validated;PT15M;446.114;-550.099;0.0;567.68;51.61;;567.68;567.68
2023-01-18T20:00:00+01:00;Validated;PT15M;235.021;-679.32;26.52;283.65;68.72;;310.17;310.17
2023-01-18T19:45:00+01:00;Validated;PT15M;85.181;-62.061;0.0;283.65;67.97;;283.65;283.65
2023-01-18T19:30:00+01:00;Validated;PT15M;131.96;-120.166;0.0;283.65;72.59;;283.65;283.65
2023-01-18T19:15:00+01:00;Validated;PT15M;185.304;-161.576;3.74;283.65;71.98;;287.39;287.39
2023-01-18T19:00:00+01:00;Validated;PT15M;108.917;-295.735;1.45;259.52;75.0;;260.97;260.97
2023-01-18T18:45:00+01:00;Validated;PT15M;-50.969;11.326;0.0;249.2;74.97;;74.97;74.97
2023-01-18T18:30:00+01:00;Validated;PT15M;7.41;20.831;0.0;248.13;75.0;;75.0;75.0
2023-01-18T18:15:00+01:00;Validated;PT15M;-31.368;15.609;0.0;248.65;75.0;;75.0;75.0
2023-01-18T18:00:00+01:00;Validated;PT15M;-55.409;58.302;0.0;246.57;75.0;;75.0;75.0
2023-01-18T17:45:00+01:00;Validated;PT15M;-10.457;25.505;0.0;218.65;70.0;;70.0;70.0
2023-01-18T17:30:00+01:00;Validated;PT15M;90.14;-94.34;0.0;245.65;75.0;;245.65;245.65
2023-01-18T17:15:00+01:00;Validated;PT15M;11.424;-15.576;0.0;215.79;75.0;;215.79;215.79
2023-01-18T17:00:00+01:00;Validated;PT15M;8.801;17.457;0.0;283.65;-15.39;;-15.39;-15.39
2023-01-18T16:45:00+01:00;Validated;PT15M;219.886;-221.215;6.12;283.65;75.0;;289.77;289.77
2023-01-18T16:30:00+01:00;Validated;PT15M;288.017;-302.923;9.5;283.65;75.0;;293.15;293.15
2023-01-18T16:15:00+01:00;Validated;PT15M;277.301;-282.441;1.71;296.67;75.0;;298.38;298.38
2023-01-18T16:00:00+01:00;Validated;PT15M;75.372;-86.339;0.0;188.5;71.86;;188.5;188.5
2023-01-18T15:45:00+01:00;Validated;PT15M;90.622;-157.582;0.97;175.38;73.03;;176.35;176.35
2023-01-18T15:30:00+01:00;Validated;PT15M;0.653;-50.719;0.0;168.73;50.07;;168.73;168.73
2023-01-18T15:15:00+01:00;Validated;PT15M;-103.154;100.842;0.0;158.25;50.07;;50.07;50.07
2023-01-18T15:00:00+01:00;Validated;PT15M;-122.956;116.51;0.0;157.18;65.75;;65.75;65.75
2023-01-18T14:45:00+01:00;Validated;PT15M;-132.048;169.828;0.91;161.15;64.31;;63.4;63.4
2023-01-18T14:30:00+01:00;Validated;PT15M;-171.986;30.052;0.0;181.07;26.3;;26.3;26.3
2023-01-18T14:15:00+01:00;Validated;PT15M;-256.975;229.572;10.72;159.33;50.07;;39.35;39.35
2023-01-18T14:00:00+01:00;Validated;PT15M;-325.578;297.146;7.44;157.1;-18.5;;-25.94;-25.94
2023-01-18T13:45:00+01:00;Validated;PT15M;-161.694;193.049;2.59;157.07;66.72;;64.13;64.13
2023-01-18T13:30:00+01:00;Validated;PT15M;-122.401;143.541;0.0;157.52;56.11;;56.11;56.11
2023-01-18T13:15:00+01:00;Validated;PT15M;-65.073;59.779;0.0;157.22;53.67;;53.67;53.67
2023-01-18T13:00:00+01:00;Validated;PT15M;-39.652;47.443;0.0;156.71;66.86;;66.86;66.86
2023-01-18T12:45:00+01:00;Validated;PT15M;10.426;15.62;0.0;156.38;68.47;;68.47;68.47
2023-01-18T12:30:00+01:00;Validated;PT15M;-10.966;36.337;0.0;162.07;73.44;;73.44;73.44
2023-01-18T12:15:00+01:00;Validated;PT15M;-127.882;109.763;0.0;162.07;52.58;;52.58;52.58
2023-01-18T12:00:00+01:00;Validated;PT15M;-80.644;88.48;0.0;161.71;65.99;;65.99;65.99
2023-01-18T11:45:00+01:00;Validated;PT15M;-173.513;193.272;1.06;205.58;35.88;;34.82;34.82
2023-01-18T11:30:00+01:00;Validated;PT15M;-59.043;26.731;0.0;223.65;50.93;;50.93;50.93
2023-01-18T11:15:00+01:00;Validated;PT15M;-51.186;79.812;0.0;283.65;43.08;;43.08;43.08
2023-01-18T11:00:00+01:00;Validated;PT15M;120.695;-159.977;0.95;220.42;70.43;;221.37;221.37
2023-01-18T10:45:00+01:00;Validated;PT15M;-23.589;59.364;0.0;283.65;61.04;;61.04;61.04
2023-01-18T10:30:00+01:00;Validated;PT15M;138.662;-108.328;0.0;283.65;70.1;;283.65;283.65
2023-01-18T10:15:00+01:00;Validated;PT15M;399.425;-365.277;75.0;283.65;47.65;;358.65;358.65
2023-01-18T10:00:00+01:00;Validated;PT15M;281.424;-612.149;26.83;236.71;75.0;;263.53;263.53
2023-01-18T09:45:00+01:00;Validated;PT15M;-72.0;76.377;0.0;221.45;50.42;;50.42;50.42
2023-01-18T09:30:00+01:00;Validated;PT15M;-107.848;101.744;0.0;221.45;75.0;;75.0;75.0
2023-01-18T09:15:00+01:00;Validated;PT15M;14.496;10.624;0.0;283.65;75.0;;75.0;75.0
2023-01-18T09:00:00+01:00;Validated;PT15M;151.803;-342.428;5.75;283.65;75.0;;289.4;289.4
2023-01-18T08:45:00+01:00;Validated;PT15M;161.772;-173.278;1.84;283.65;73.95;;285.49;285.49
2023-01-18T08:30:00+01:00;Validated;PT15M;164.866;-189.936;1.01;283.65;66.54;;284.66;284.66
2023-01-18T08:15:00+01:00;Validated;PT15M;87.376;-93.677;0.0;283.65;75.0;;283.65;283.65
2023-01-18T08:00:00+01:00;Validated;PT15M;83.854;-88.641;0.0;296.67;75.0;;296.67;296.67
2023-01-18T07:45:00+01:00;Validated;PT15M;180.554;-174.131;3.75;283.65;75.0;;287.4;287.4
